Gender,Race,Age,EmploymentLength,AnnualIncome,MonthlyDebt,RequestedAmount,CreditScore,PriorDefaults,DTI,LoanToIncome,Approved
1,1,56,15.0,81771,2400.0,26000.0,670,0,0.35220310378985215,0.31796113536583875,1
0,0,45,10.0,69472,2210.0,28800.0,579,1,0.38173652694610777,0.41455550437586364,0
0,1,43,8.0,71120,940.0,34100.0,692,0,0.15860517435320584,0.4794713160854893,1
1,1,32,5.0,28837,510.0,5500.0,575,0,0.21222734681138813,0.19072719076186842,1
1,1,54,16.0,56716,670.0,22500.0,646,0,0.14175893927639466,0.3967134494675224,1
1,1,56,12.0,68145,960.0,22500.0,680,0,0.1690512876953555,0.3301782962799912,1
1,0,57,16.0,78226,1290.0,45900.0,662,0,0.19788817017359958,0.5867614348170684,1
1,1,23,5.0,28972,400.0,17000.0,552,1,0.16567720557779925,0.5867734364213724,0
0,1,29,0.0,30478,700.0,15300.0,478,0,0.2756086357372531,0.5020014436642825,1
0,0,38,0.0,37786,950.0,18100.0,502,1,0.3016990419732176,0.4790133912030911,0
1,0,63,20.0,89948,700.0,46500.0,758,0,0.09338729043447325,0.5169653577622626,1
0,1,55,24.0,96880,1720.0,32300.0,631,1,0.21304706853839803,0.333402146985962,1
0,0,54,14.0,90313,1610.0,31800.0,643,0,0.2139226910854473,0.35210877725244427,1
0,0,61,18.0,83125,510.0,35500.0,716,0,0.07362406015037594,0.4270676691729323,1
0,1,34,5.0,42672,560.0,26400.0,639,0,0.15748031496062992,0.6186726659167604,1
1,0,24,6.0,53125,1570.0,27200.0,503,0,0.35463529411764705,0.512,0
1,0,49,12.0,58785,1730.0,25000.0,643,0,0.3531513141107425,0.4252785574551331,1
1,1,61,16.0,64206,290.0,34400.0,692,0,0.05420054200542006,0.5357754726972557,1
0,0,65,22.0,107732,2750.0,36100.0,592,0,0.3063156722236661,0.3350907808264954,1
0,0,35,4.0,54627,330.0,28100.0,590,1,0.07249162502059421,0.5143976421915902,1
0,0,48,6.0,50556,850.0,18000.0,605,0,0.20175646807500594,0.35604082601471637,1
0,0,62,21.0,77506,1540.0,22500.0,709,0,0.23843315356230485,0.29030010579826077,1
1,1,36,4.0,36538,1040.0,16600.0,521,1,0.34156220920685315,0.45432152827193606,0
1,0,32,1.0,29276,560.0,14400.0,522,1,0.22953955458395955,0.4918704741084848,1
1,0,25,7.0,18000,190.0,6800.0,619,0,0.12666666666666668,0.37777777777777777,1
0,0,54,13.0,67653,610.0,29300.0,646,0,0.1081991929404461,0.4330923979720042,1
1,0,62,19.0,92531,2080.0,46000.0,592,0,0.26974743599442347,0.4971306913358766,1
1,1,21,1.0,18000,260.0,9600.0,549,1,0.17333333333333334,0.5333333333333333,1
1,1,59,12.0,83193,1390.0,49700.0,695,0,0.20049763802242976,0.5974060317574796,1
1,0,52,16.0,47753,1460.0,15600.0,666,0,0.36688794421292903,0.3266810462169916,1
0,0,46,12.0,84055,2120.0,52600.0,581,1,0.3026589732912974,0.6257807388019749,0
0,0,37,4.0,44673,1640.0,20900.0,537,1,0.4405345510711168,0.46784411165581,1
0,0,47,13.0,64438,690.0,35000.0,665,0,0.1284956081815078,0.5431577640522673,1
1,1,44,8.0,27785,380.0,13900.0,654,0,0.16411732949433147,0.5002699298182472,1
0,0,55,10.0,77780,1760.0,19700.0,651,0,0.2715350989971715,0.25327847775777834,1
0,0,66,14.0,65078,2540.0,12100.0,676,0,0.4683610436706721,0.1859307292787117,1
0,0,62,18.0,99614,1280.0,51100.0,659,0,0.15419519344670427,0.5129801031983456,1
0,1,59,14.0,55239,1170.0,22400.0,552,1,0.25416825069244553,0.4055105993953547,1
1,1,46,17.0,45231,1540.0,22700.0,658,1,0.408569344033959,0.5018681877473414,1
1,0,58,15.0,61805,1320.0,24000.0,613,0,0.25628994417927353,0.3883180972413235,1
0,1,43,6.0,40008,1240.0,12200.0,562,1,0.3719256148770246,0.3049390121975605,1
0,0,42,10.0,73104,2950.0,21400.0,601,0,0.48424162836506895,0.2927336397461151,1
0,0,24,0.0,50447,1200.0,26000.0,515,0,0.2854480940392888,0.5153923920153825,1
0,1,29,4.0,27048,690.0,7800.0,569,0,0.30612244897959184,0.2883762200532387,1
0,1,24,3.0,28341,800.0,14400.0,627,0,0.33873187255213294,0.5080978088281994,1
0,1,27,4.0,38679,460.0,13200.0,582,0,0.14271310013185448,0.3412704568370434,1
0,0,43,15.0,66148,400.0,35400.0,613,1,0.07256455221624236,0.5351635725947874,1
1,0,22,4.0,36209,810.0,8000.0,461,1,0.2684415476815156,0.2209395454168853,0
1,1,44,13.0,53851,790.0,13600.0,657,0,0.17604129914022024,0.2525486991885016,1
0,0,60,21.0,89658,2810.0,44200.0,668,0,0.3760958308237971,0.49298445202882063,1
0,0,51,23.0,71462,1710.0,30700.0,600,0,0.2871456158517814,0.4295989476924799,1
1,0,67,15.0,85088,2650.0,21400.0,714,0,0.37373072583678074,0.2515043249341858,1
0,1,51,13.0,77000,680.0,46300.0,687,0,0.10597402597402597,0.6012987012987013,1
1,0,67,17.0,76960,2370.0,22200.0,668,0,0.3695426195426195,0.28846153846153844,1
1,0,60,20.0,61580,260.0,22200.0,808,0,0.05066580058460539,0.3605066580058461,1
0,1,63,19.0,80265,770.0,20200.0,750,0,0.11511866940758737,0.2516663551984053,1
0,0,54,11.0,91017,2470.0,31300.0,577,0,0.3256534493556149,0.34389180043288614,1
1,0,44,10.0,71943,1140.0,28500.0,666,0,0.19015053584087402,0.39614694966848757,1
0,0,46,15.0,65534,1100.0,19500.0,646,0,0.20142216254158146,0.2975554673909726,1
1,0,36,1.0,42966,940.0,23000.0,636,0,0.26253316575897223,0.5353069869198901,1
1,0,67,16.0,92162,3230.0,32000.0,700,0,0.4205637898483106,0.34721468718126774,1
1,0,33,2.0,54484,230.0,28000.0,601,0,0.050657073636296894,0.5139123412377946,1
0,1,35,8.0,26593,890.0,6700.0,571,0,0.401609446094837,0.25194600082728535,1
1,0,47,16.0,55974,1900.0,18900.0,556,0,0.4073319755600815,0.33765676921427806,1
0,1,24,0.0,18000,280.0,5000.0,506,1,0.18666666666666668,0.2777777777777778,0
1,0,36,7.0,38359,530.0,20300.0,596,0,0.16580202820720039,0.5292108761959383,1
1,0,50,9.0,73495,1440.0,34000.0,557,1,0.23511803524049255,0.4626165045241173,1
0,0,64,22.0,90683,1240.0,50700.0,730,0,0.16408808707254943,0.5590904579689688,1
1,0,50,11.0,48001,1170.0,18100.0,583,1,0.2924939063769505,0.3770754775942168,1
1,1,56,15.0,69219,1770.0,38100.0,626,0,0.3068521648680276,0.5504269059073376,1
0,0,23,1.0,36128,190.0,17100.0,581,1,0.06310894596988485,0.4733170947741364,1
0,0,42,14.0,55595,650.0,8400.0,605,0,0.14030038672542494,0.15109272416584224,1
0,1,42,17.0,58227,520.0,16100.0,667,0,0.1071667782987274,0.2765040273412678,1
0,1,32,1.0,34106,780.0,13500.0,546,1,0.2744385152172638,0.39582478156336126,0
0,1,41,5.0,54451,1610.0,25000.0,516,1,0.35481442030449395,0.459128390663165,1
1,0,24,3.0,23113,230.0,5000.0,589,1,0.11941331718080733,0.21632847315363649,0
0,1,51,9.0,49984,1470.0,25100.0,645,0,0.35291293213828423,0.5021606914212549,1
0,0,64,22.0,120350,1390.0,50800.0,758,0,0.13859576235978396,0.42210220191109266,1
1,0,51,17.0,70211,1970.0,29000.0,719,0,0.3366993775904061,0.41304069162951673,1
0,0,43,7.0,61093,1100.0,18100.0,578,1,0.21606403352266218,0.29626962172425647,1
1,0,40,5.0,54480,890.0,24400.0,497,1,0.1960352422907489,0.447870778267254,0
0,0,35,5.0,27257,880.0,5000.0,514,1,0.38742341416883735,0.18343911655721465,1
0,0,43,10.0,62377,2410.0,11400.0,613,0,0.4636324286195232,0.18275967103259214,1
1,1,48,13.0,37351,160.0,19300.0,651,1,0.051404246204920886,0.5167197665390485,1
1,0,36,0.0,34430,920.0,10700.0,476,1,0.3206505954109788,0.31077548649433634,1
1,0,57,11.0,85777,1940.0,27700.0,562,0,0.27140142462431655,0.32293038926518763,1
1,0,41,7.0,38518,1060.0,9800.0,638,0,0.3302352147048133,0.2544265018952178,1
1,1,35,3.0,18000,120.0,6700.0,610,0,0.08,0.37222222222222223,1
0,0,37,0.0,65452,650.0,11500.0,549,1,0.11917130110615413,0.1757012772718939,1
0,0,57,8.0,57035,810.0,17100.0,727,0,0.17042167090383098,0.29981590251599893,1
1,1,33,0.0,18000,410.0,7400.0,658,0,0.2733333333333333,0.4111111111111111,1
1,1,39,7.0,60328,810.0,23100.0,641,1,0.16111921495822834,0.3829067762896168,1
1,0,50,11.0,49462,870.0,32100.0,663,1,0.2110711253083175,0.6489830577008613,1
0,1,65,16.0,100938,2940.0,34800.0,687,0,0.3495214884384474,0.3447660940379243,1
0,1,38,11.0,55389,2290.0,19000.0,595,0,0.4961273899149651,0.3430283991406236,1
1,1,34,9.0,55307,1570.0,22200.0,651,0,0.34064404144140886,0.40139584501057735,1
0,0,56,15.0,82732,2430.0,20300.0,593,0,0.3524633757191897,0.24537059420780352,1
1,1,56,15.0,79456,1510.0,46700.0,640,0,0.22805074506645187,0.5877466774063632,1
1,0,40,5.0,35678,430.0,15600.0,591,1,0.14462694097202758,0.43724424014799035,1
0,0,39,5.0,44536,780.0,11000.0,606,0,0.21016705586491827,0.2469911981318484,1
1,0,65,11.0,50313,1020.0,27500.0,732,0,0.2432770854451136,0.5465784190964562,1
1,0,64,17.0,95561,880.0,16000.0,719,0,0.11050533167296282,0.16743232071661032,1
0,0,27,6.0,48834,1420.0,31300.0,561,1,0.348937215874186,0.6409468812712454,1
1,1,64,23.0,72812,2620.0,42400.0,703,0,0.43179695654562433,0.5823215953414272,1
0,0,24,1.0,18000,400.0,7900.0,522,1,0.26666666666666666,0.4388888888888889,1
1,0,54,16.0,77781,2460.0,16000.0,612,1,0.37952713387588227,0.20570576361836437,1
0,0,22,0.0,50911,1680.0,13100.0,496,1,0.3959851505568541,0.25731177937970184,0
1,0,25,1.0,27044,280.0,7800.0,515,1,0.12424197603904748,0.2884188729477888,1
0,1,30,2.0,24298,100.0,6600.0,543,1,0.049386780805004526,0.2716272944275249,1
0,0,52,19.0,72055,1140.0,28700.0,682,1,0.18985497189646797,0.3983068489348414,1
1,0,62,19.0,100292,2190.0,62400.0,658,0,0.26203485821401507,0.6221832249830495,1
0,0,61,19.0,81149,720.0,30200.0,783,0,0.10647081294901971,0.3721549248912494,1
0,0,33,7.0,45645,1600.0,21900.0,547,1,0.42063752875451854,0.47978968123562277,1
1,0,59,16.0,90900,3670.0,44900.0,689,0,0.4844884488448845,0.49394939493949397,1
1,1,25,7.0,37349,850.0,21900.0,487,0,0.27309968138370505,0.586361080617955,1
1,1,30,0.0,19205,210.0,5000.0,498,1,0.13121582921114294,0.26034886748242647,1
1,0,30,5.0,30312,780.0,10700.0,538,0,0.3087885985748218,0.3529955133280549,1
0,1,58,20.0,99186,1090.0,53800.0,734,0,0.1318734498820398,0.542415260218176,1
0,1,47,4.0,35403,1140.0,19700.0,548,0,0.38640793153122616,0.5564500183600259,1
0,1,41,12.0,53476,990.0,32800.0,604,1,0.2221557334131199,0.6133592639688832,1
1,0,28,0.0,18000,510.0,9000.0,561,0,0.34,0.5,1
1,0,21,1.0,39766,1190.0,10800.0,482,1,0.35910073932505154,0.271588794447518,0
1,0,48,8.0,51901,1360.0,20900.0,564,0,0.3144448083851949,0.40268973622858906,1
1,1,59,20.0,68004,2630.0,11300.0,677,0,0.4640903476266102,0.16616669607670137,1
0,1,34,5.0,47839,1080.0,22700.0,500,1,0.27090867284015135,0.47450824640983297,1
0,0,41,12.0,46893,740.0,20000.0,596,1,0.18936728296334207,0.42650288955707677,1
0,0,50,14.0,81824,340.0,39600.0,669,0,0.04986312084473993,0.4839655846695346,1
1,1,41,6.0,36673,150.0,22600.0,637,0,0.049082431216426255,0.6162571919395741,1
0,1,29,6.0,22936,630.0,11300.0,578,1,0.32961283571677713,0.49267527031740493,1
1,1,37,4.0,22916,440.0,7100.0,613,0,0.23040670274044336,0.30982719497294464,1
0,1,25,3.0,21489,270.0,5400.0,534,0,0.15077481502163897,0.2512913583693983,1
0,0,51,11.0,65171,630.0,37600.0,689,0,0.1160025164567062,0.5769437326418192,1
0,0,60,20.0,76817,2170.0,19000.0,689,0,0.33898746371245947,0.24734108335394508,1
1,1,58,18.0,76134,840.0,17600.0,718,0,0.13239814012136497,0.23117135576746264,1
1,0,63,17.0,68403,2540.0,17300.0,619,0,0.4455944914696724,0.252912883937839,1
0,0,39,5.0,23518,1040.0,9500.0,562,1,0.5306573688238796,0.40394591376817757,1
0,1,56,10.0,88035,1040.0,18700.0,644,0,0.14176179928437554,0.21241551655591526,1
1,0,53,14.0,72975,2010.0,45200.0,631,0,0.3305241521068859,0.6193902021240151,1
0,1,33,3.0,60213,1520.0,38100.0,552,1,0.3029246176074934,0.6327537242788103,1
1,0,34,0.0,21876,240.0,13900.0,657,0,0.13165112452002195,0.6353995245931614,1
1,1,53,8.0,59357,650.0,10100.0,597,0,0.13140825850363058,0.17015684754957291,1
0,0,49,18.0,90135,1770.0,56200.0,701,0,0.23564653020469295,0.6235091806734343,1
0,0,63,15.0,83827,790.0,54400.0,754,0,0.11309005451704104,0.6489555871020077,1
1,0,56,19.0,63166,2010.0,39200.0,683,1,0.38185099578887377,0.620587024665168,1
0,0,64,16.0,85226,1570.0,41400.0,656,0,0.22105930115223055,0.48576725412432825,1
0,1,30,9.0,50216,480.0,25100.0,663,0,0.11470447666082524,0.49984068822685995,1
1,1,51,17.0,72558,1450.0,15300.0,633,0,0.23980815347721823,0.2108657901265195,1
1,0,26,0.0,27980,710.0,16400.0,547,1,0.3045032165832738,0.586132952108649,1
1,0,21,0.0,34767,470.0,6300.0,531,0,0.16222279748036933,0.18120631633445508,1
1,0,27,0.0,39001,160.0,12000.0,541,1,0.0492295069357196,0.3076844183482475,1
0,0,47,8.0,56515,1250.0,36500.0,627,0,0.265416261169601,0.6458462355126957,1
0,1,41,16.0,43754,380.0,15800.0,724,0,0.1042190428303698,0.36110984138593044,1
1,1,48,10.0,54885,710.0,11800.0,640,0,0.15523367040174912,0.21499498952354923,1
1,1,36,7.0,29540,750.0,18700.0,655,0,0.3046716316858497,0.6330399458361544,1
0,1,66,24.0,95724,1430.0,61500.0,711,0,0.17926538799047262,0.642472107308512,1
1,0,43,10.0,72746,1410.0,17700.0,608,0,0.23259010804717786,0.24331234707062932,1
0,1,40,9.0,55949,1980.0,32600.0,510,1,0.4246724695705017,0.582673506228887,1
0,1,58,18.0,94155,1630.0,32500.0,649,0,0.20774255217460572,0.34517550847007594,1
0,1,45,11.0,45562,1870.0,15500.0,564,1,0.4925156929019797,0.34019577718274,1
0,1,48,11.0,73149,2070.0,20600.0,590,1,0.3395808555140877,0.28161697357448495,1
0,0,25,0.0,53319,610.0,9200.0,496,1,0.13728689585326057,0.17254637183743132,1
0,1,41,9.0,52271,840.0,14800.0,568,0,0.19284115475120048,0.28313979070612766,1
0,0,38,12.0,89464,730.0,15800.0,606,0,0.0979164803719932,0.17660735044263615,1
1,0,67,26.0,89510,2440.0,54800.0,760,0,0.3271142889062675,0.6122220980895989,1
1,0,26,4.0,26333,900.0,12700.0,447,1,0.4101317738199218,0.48228458588083395,0
1,1,49,15.0,68699,1190.0,40800.0,547,1,0.2078632876752209,0.5938951076434883,1
1,1,39,9.0,44553,190.0,22700.0,539,1,0.05117500505016497,0.5095055327362916,1
0,1,53,13.0,58185,1420.0,12500.0,593,0,0.2928589842742975,0.2148320013749248,1
0,1,21,3.0,33929,410.0,21000.0,567,1,0.14500869462701524,0.6189395502372601,1
1,0,65,23.0,97966,1340.0,58800.0,699,0,0.1641385786905661,0.6002082355102791,1
0,1,23,0.0,18000,430.0,5800.0,495,1,0.2866666666666667,0.32222222222222224,1
1,0,62,11.0,75568,2510.0,15500.0,613,0,0.398581410120686,0.2051132754605124,1
0,0,41,7.0,65608,1850.0,32900.0,489,1,0.3383733691013291,0.5014632361907084,1
1,0,55,15.0,66398,1670.0,34100.0,680,0,0.30181631976866774,0.5135696858339106,1
0,1,61,20.0,90203,1740.0,54000.0,744,0,0.23147788876201456,0.5986497123155549,1
1,1,60,12.0,54795,420.0,9700.0,660,0,0.09197919518204216,0.17702345104480335,1
1,0,23,0.0,18000,440.0,5000.0,514,1,0.29333333333333333,0.2777777777777778,1
1,0,45,8.0,68539,1920.0,30800.0,592,1,0.33615897518201315,0.4493791855731773,1
0,1,65,18.0,91564,1360.0,42100.0,648,0,0.17823598794285964,0.4597876894849504,1
1,0,58,11.0,47457,810.0,7900.0,630,0,0.2048169922245401,0.1664664854499863,1
1,1,65,15.0,69209,2210.0,24100.0,735,0,0.3831871577396003,0.3482206071464694,1
1,1,40,12.0,55076,930.0,24300.0,608,1,0.2026290943423633,0.44120851187450066,1
1,0,64,18.0,87066,1580.0,45200.0,697,0,0.21776583281648404,0.5191463946890864,1
1,0,65,20.0,96618,1930.0,29800.0,662,1,0.2397068869154816,0.3084311411952224,1
0,1,54,12.0,67791,1860.0,26600.0,605,0,0.3292472452095411,0.39238246964936346,1
1,1,41,6.0,39408,940.0,22000.0,607,0,0.2862362971985384,0.558262281770199,1
1,0,43,8.0,51642,1190.0,32400.0,553,1,0.27651911235041243,0.6273963053328686,1
1,1,26,5.0,40594,1460.0,10800.0,588,0,0.4315908754988422,0.26604916982805343,1
0,0,33,0.0,47939,800.0,13300.0,477,1,0.2002544900811448,0.2774359081332527,0
0,0,43,16.0,76456,870.0,47400.0,612,0,0.1365491262948624,0.6199644239824212,1
1,1,29,6.0,32465,1010.0,11300.0,468,1,0.37332511935931,0.34806714923764054,1
1,1,37,5.0,29714,690.0,15100.0,625,0,0.27865652554351483,0.5081779632496466,1
0,0,22,4.0,33118,490.0,15100.0,538,0,0.17754695331843712,0.4559454073313606,1
1,1,39,13.0,62676,1080.0,18400.0,596,0,0.2067777139574957,0.2935732975939754,1
0,0,39,7.0,66546,540.0,31700.0,622,0,0.09737625101433595,0.47636221561025455,1
0,0,27,2.0,30017,690.0,14300.0,593,1,0.27584368857647334,0.47639670853183197,0
0,0,62,23.0,98499,610.0,44000.0,731,0,0.07431547528401304,0.44670504269078876,1
0,1,62,26.0,99781,2760.0,19900.0,745,0,0.3319269199547008,0.1994367665186759,1
1,0,40,8.0,56398,880.0,36500.0,584,0,0.18724068229369836,0.6471860704280293,1
0,0,29,0.0,41505,290.0,14500.0,514,1,0.08384531984098302,0.3493554993374292,0
1,0,37,5.0,30955,980.0,14500.0,560,1,0.3799063156194476,0.46842190276207396,1
1,1,47,15.0,45242,1960.0,26800.0,558,1,0.5198709164051103,0.5923699217541223,0
1,1,67,15.0,89342,2250.0,32300.0,703,0,0.3022094871393074,0.3615320901703566,1
1,1,22,0.0,34908,630.0,18700.0,501,1,0.21656926778961844,0.535693823765326,0
0,0,56,16.0,64221,720.0,40800.0,669,0,0.13453543233521745,0.635306208249638,1
1,0,39,4.0,44066,1030.0,14500.0,466,1,0.28048835837153363,0.329051876730359,0
1,0,37,11.0,63068,1720.0,22200.0,573,1,0.3272658083338619,0.35200101477770024,1
0,1,25,5.0,18000,380.0,10900.0,528,0,0.25333333333333335,0.6055555555555555,1
1,1,59,24.0,69519,2070.0,16000.0,727,0,0.35731238941872007,0.23015290783814496,1
1,0,38,11.0,52993,1910.0,8700.0,605,0,0.4325099541448871,0.16417262657332102,1
1,1,27,0.0,18000,150.0,10900.0,551,1,0.1,0.6055555555555555,1
1,0,37,9.0,52809,1260.0,29600.0,505,0,0.2863148326989718,0.5605105190403151,1
1,0,59,20.0,102045,430.0,64900.0,687,0,0.05056592679700132,0.6359939242491058,1
0,0,56,19.0,76266,970.0,13700.0,733,0,0.15262371174573205,0.17963443736396298,1
1,0,60,13.0,75303,2110.0,17200.0,633,0,0.3362415840006374,0.22841055469237614,1
1,0,65,15.0,77562,1580.0,15700.0,627,1,0.24444960160903534,0.20241871019313581,1
0,0,24,0.0,34036,160.0,16700.0,600,0,0.056410859090374896,0.49065695146315663,1
0,0,58,22.0,92669,2900.0,42000.0,590,0,0.37553011255112284,0.4532259979065275,1
0,1,45,13.0,92346,1420.0,30400.0,622,0,0.18452342277954648,0.32919671669590456,1
1,0,25,0.0,45074,1320.0,8100.0,532,0,0.35142210587034656,0.1797044859564272,1
1,0,50,13.0,47728,1240.0,22400.0,626,0,0.31176667784109957,0.46932618169627893,1
0,1,32,5.0,27498,340.0,12000.0,516,0,0.14837442723107136,0.4363953742090334,1
1,0,24,0.0,18000,530.0,5000.0,462,1,0.35333333333333333,0.2777777777777778,0
0,0,44,10.0,48588,1170.0,29400.0,567,0,0.28896023709557916,0.6050876759693752,1
1,1,49,13.0,41479,940.0,10300.0,660,0,0.27194483955736637,0.24831842619156683,1
1,0,29,11.0,44759,720.0,23400.0,587,0,0.19303380325744543,0.5227998838222481,1
1,0,24,0.0,18000,180.0,10700.0,522,1,0.12,0.5944444444444444,1
0,0,44,3.0,42210,700.0,18600.0,606,0,0.19900497512437812,0.44065387348969437,1
0,1,34,2.0,59645,980.0,16300.0,526,1,0.19716656886578926,0.27328359460139157,1
0,0,25,0.0,25149,740.0,7700.0,540,1,0.3530955505189073,0.3061751958328363,1
0,1,38,6.0,39281,170.0,23300.0,625,0,0.05193350474784247,0.5931620885415341,1
1,0,62,13.0,85197,3030.0,25500.0,623,0,0.426775590689813,0.29930631360259163,1
1,0,39,11.0,49541,1790.0,25900.0,561,1,0.43358026684968004,0.522799297551523,1
1,0,32,1.0,20311,290.0,13100.0,539,0,0.1713357294077101,0.6449707055290237,1
1,1,38,8.0,38504,1340.0,25000.0,602,0,0.4176189486806566,0.6492831913567422,1
1,0,37,15.0,83404,900.0,34800.0,632,0,0.12949019231691525,0.4172461752433936,1
1,0,50,15.0,63922,2050.0,36000.0,607,0,0.3848440286599293,0.5631863834047746,1
1,0,44,12.0,49458,620.0,31900.0,583,1,0.15043066844595415,0.6449917101378948,1
1,0,31,12.0,55042,1720.0,18600.0,587,1,0.3749863740416409,0.3379237673049671,1
0,1,55,19.0,74029,480.0,20400.0,714,0,0.07780734576990099,0.275567682935066,1
0,0,43,12.0,98467,3120.0,20400.0,566,0,0.38022890917769403,0.20717600820579485,1
0,0,37,6.0,42357,1430.0,9300.0,531,0,0.4051278419151498,0.21956229194702173,1
1,0,21,1.0,46304,280.0,26700.0,537,1,0.07256392536281962,0.5766240497581202,0
1,1,35,6.0,50160,1930.0,22300.0,484,0,0.46172248803827753,0.4445773524720893,1
0,0,52,11.0,66723,2070.0,39200.0,613,0,0.37228541882109617,0.5875035594922291,1
1,0,29,5.0,37857,160.0,20600.0,505,1,0.05071717251763214,0.5441529968037615,1
1,1,35,8.0,26841,430.0,13100.0,526,1,0.19224321001453,0.48805931224619054,0
0,1,48,7.0,47638,1490.0,21700.0,562,1,0.3753306184138713,0.4555187035559847,1
0,0,44,16.0,67738,1900.0,11800.0,584,0,0.3365909829047211,0.1742005964156013,1
1,0,55,16.0,77094,1690.0,45200.0,671,0,0.26305549069966533,0.5862972475160194,1
1,0,42,8.0,35847,1080.0,12900.0,589,0,0.3615365302535777,0.3598627500209223,1
1,0,47,12.0,66537,800.0,28600.0,697,0,0.1442806258172145,0.4298360310804515,1
1,0,39,12.0,54649,1160.0,8800.0,602,0,0.25471646324726893,0.16102764917930795,1
1,0,65,12.0,81977,1010.0,50700.0,689,1,0.14784634714615075,0.6184661551410762,1
1,0,32,5.0,46867,1040.0,28200.0,502,1,0.2662854460494591,0.6017026905925278,0
1,0,40,4.0,42488,1310.0,17900.0,503,1,0.3699868198079458,0.4212954245904726,0
1,1,21,3.0,26358,760.0,11600.0,511,1,0.34600500796722056,0.4400940890811139,0
0,1,41,9.0,50453,1160.0,25400.0,593,1,0.27590034289338594,0.5034388440727013,1
0,0,65,14.0,95121,2920.0,26900.0,666,1,0.3683729144983757,0.2827976997718695,1
0,0,21,3.0,38293,1210.0,10000.0,560,1,0.37918157365575955,0.2611443344736636,1
1,0,30,2.0,36372,1410.0,17700.0,459,1,0.46519300560871,0.48663807324315406,0
1,1,67,18.0,78570,2550.0,15900.0,745,0,0.38946162657502864,0.20236731576937764,1
1,0,52,13.0,83849,2300.0,31600.0,556,1,0.3291631384989684,0.3768679411799783,1
0,0,59,13.0,84762,2560.0,33600.0,652,0,0.36242655907128196,0.3964040489842146,1
0,0,42,10.0,45942,1070.0,15700.0,539,1,0.27948282617213005,0.3417352313786949,1
0,0,38,0.0,37936,680.0,9200.0,592,1,0.21509911429776465,0.24251370729649938,1
0,0,66,23.0,97756,2880.0,32000.0,623,0,0.3535332869593682,0.3273456360734891,1
